Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Avg Rounds,Avg Fight Time,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Rev.,Weight_Class,Gender,Fighting Style
9ca265dfe8323db3,Tim McKenzie,No Nickname,6.0,185.0,Orthodox,14,9,0,False,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,Middleweight,Male,No Clear Style
7be63795363029e8,Cody McKenzie,No Nickname,6.0,155.0,Switch,16,10,0,False,1.86,463.0,0.0,14.14,0.57,1.29,91.14,0.23,0.17,0.43,0.5,0.21,0.35,0.53,1.29,0.43,Featherweight,Male,Wrestler
809bd1a871491508,Terrance McKinney,T. Wrecks,5.1,155.0,Switch,17,7,0,False,1.17,145.33,0.33,18.25,0.58,0.5,71.5,0.56,0.52,0.52,0.04,0.28,0.5,0.59,0.5,0.08,Lightweight,Male,Hybrid
f215cfbd4ba3c270,Garreth McLellan,Soldier Boy,6.1,185.0,Southpaw,13,6,0,False,2.4,624.4,0.4,23.2,1.0,0.4,142.4,0.53,0.35,0.78,0.91,0.44,0.51,0.41,0.4,0.0,Middleweight,Male,Striker
7be74a12d7352df2,Sara McMann,No Nickname,5.6,135.0,Orthodox,13,6,0,False,2.15,571.23,0.15,22.0,1.92,0.62,286.77,0.57,0.52,0.71,0.52,0.35,0.63,0.71,0.62,0.0,Women's Bantamweight,Female,Wrestler
cac08b8685387ca5,James McSweeney,The Hammer,6.4,230.0,Switch,15,15,0,False,2.33,573.33,0.67,55.33,0.33,1.67,259.67,0.59,0.53,0.74,0.27,0.45,0.5,0.72,1.67,0.67,Heavyweight,Male,Wrestler
3eeec2f53cebdf12,Jackson McVey,The Moose,6.4,185.0,Southpaw,6,1,0,False,1.5,306.5,0.0,30.0,0.0,0.0,75.5,0.51,0.48,0.66,0.5,0.37,0.44,0.0,0.0,0.5,Catch Weight,Male,Hybrid
4b47e71384a9522f,Tim Means,The Dirty Bird,6.2,170.0,Orthodox,33,17,1,False,2.2,577.97,0.37,44.77,0.7,0.2,88.33,0.48,0.41,0.68,0.8,0.42,0.59,0.44,0.2,0.07,Welterweight,Male,Striker
813550bc53b15fb0,Yancy Medeiros,No Nickname,5.1,155.0,Orthodox,15,8,0,False,1.93,490.33,0.4,40.47,0.27,0.2,39.33,0.38,0.3,0.56,0.65,0.37,0.49,0.15,0.2,0.2,Welterweight,Male,Hybrid
2937cb502dda0808,Anistavio Medeiros,Gasparzinho,5.6,145.0,Orthodox,19,10,0,False,1.0,132.0,0.0,11.0,0.0,1.0,34.0,0.52,0.44,1.0,0.67,0.52,0.0,0.0,1.0,0.0,Featherweight,Male,Hybrid
e2be0c1a9b886d92,MarQuel Mederos,No Nickname,5.1,155.0,Orthodox,11,1,0,False,3.0,900.0,0.33,69.67,0.33,0.0,85.0,0.55,0.48,0.77,0.66,0.53,0.75,0.52,0.0,0.33,Lightweight,Male,Striker
681399317dbf4701,Uros Medic,The Doctor,6.1,170.0,Southpaw,11,3,0,False,1.44,268.89,0.33,19.89,0.89,0.22,88.67,0.5,0.36,0.65,0.62,0.49,0.62,0.36,0.22,0.0,Welterweight,Male,Hybrid
b60391da771deefe,Todd Medina,El Tiburon,5.1,193.0,Southpaw,11,9,0,False,1.0,153.5,0.0,2.0,0.5,0.5,22.8,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,Open Weight,Male,Hybrid
103b06d8707895a9,Emil Meek,Valhalla,5.11,170.0,Switch,9,5,1,False,3.0,900.0,0.0,37.25,2.25,0.5,221.0,0.53,0.49,0.73,0.8,0.44,0.72,0.83,0.5,0.0,Welterweight,Male,Striker
6ac9bc2953c47345,Gerald Meerschaert,GM3,6.1,185.0,Southpaw,37,20,0,False,2.04,494.16,0.12,27.32,1.28,0.56,129.2,0.44,0.37,0.68,0.56,0.41,0.49,0.37,0.56,0.16,Middleweight,Male,Wrestler
2aa49b3766a59bcd,Jordan Mein,Young Gun,6.0,170.0,Orthodox,31,12,0,False,2.33,617.0,0.22,29.56,1.78,0.33,250.44,0.37,0.27,0.61,0.82,0.32,0.32,0.52,0.33,0.11,Welterweight,Male,Wrestler
eee7dafac7d672b5,Brian Melancon,No Nickname,5.8,170.0,Orthodox,7,3,0,False,1.0,222.5,0.0,10.0,0.0,0.0,8.0,0.29,0.23,0.66,0.5,0.26,1.0,0.0,0.0,0.0,Welterweight,Male,Hybrid
2b06b6ad5db63348,Brandon Melendez,The Murderer,5.11,155.0,Southpaw,25,25,0,False,2.0,429.0,0.0,6.0,0.0,0.0,82.0,0.26,0.24,0.5,0.0,0.26,0.0,0.25,0.0,2.0,Lightweight,Male,No Clear Style
aa5b4eff51bdc7d1,Gilbert Melendez,El Nino,5.9,145.0,Orthodox,22,8,0,False,3.14,916.14,0.0,52.43,1.0,0.0,90.29,0.35,0.29,0.67,0.63,0.34,0.56,0.48,0.0,0.0,Lightweight,Male,Striker
672ef06fd9f41f7d,Marcelo Mello,No Nickname,5.7,170.0,Southpaw,1,0,0,False,1.0,83.0,0.0,7.0,1.0,0.0,127.992,0.53,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,Lightweight,Male,Hybrid
9b7dfb3b7d99926a,Vanessa Melo,No Nickname,5.5,135.0,Orthodox,11,8,0,False,3.0,900.0,0.0,59.0,0.5,0.0,136.25,0.34,0.25,0.59,0.81,0.32,0.5,0.21,0.0,0.0,Women's Bantamweight,Female,Hybrid
3795fca327cbcf23,Antonio Mendes,Samurai,6.3,205.0,Southpaw,18,13,0,False,1.0,179.5,0.5,4.0,0.5,0.0,15.5,0.5,0.31,0.5,0.5,0.42,0.3,0.5,0.0,0.0,Light Heavyweight,Male,Hybrid
b5b684eac99ae0a3,Chad Mendes,Money,5.6,145.0,Orthodox,18,5,0,False,2.0,498.5,0.57,29.14,1.43,0.14,100.43,0.53,0.44,0.57,0.73,0.49,0.43,0.58,0.14,0.0,Featherweight,Male,Striker
3d5b1ce6097dbb49,Augusto Mendes,Tanquinho,5.6,135.0,Orthodox,6,2,0,False,2.33,686.0,0.67,27.0,0.0,0.0,115.33,0.32,0.22,0.38,0.8,0.29,0.91,0.56,0.0,0.33,Bantamweight,Male,Hybrid
49e49b54e5901d0d,Eddie Mendez,No Nickname,5.1,185.0,Orthodox,8,3,1,False,1.0,140.0,0.0,4.0,0.0,0.0,22.0,0.33,0.3,0.0,1.0,0.33,0.0,0.0,0.0,0.0,Middleweight,Male,No Clear Style
48812daf291a4e23,Mateus Mendonca,Bocao,5.6,125.0,Orthodox,10,3,0,False,2.33,693.33,0.0,16.67,2.0,0.33,245.67,0.4,0.24,0.64,0.5,0.28,1.0,0.4,0.33,0.0,Flyweight,Male,Striker
a495f599e787614f,Alonzo Menifield,Atomic,6.0,205.0,Orthodox,17,5,1,False,2.0,513.71,0.35,35.53,0.47,0.06,73.41,0.55,0.47,0.7,0.6,0.47,0.52,0.46,0.06,0.06,Light Heavyweight,Male,Striker
5755960ebd0b16f6,Ivan Menjivar,The Pride of El Salvador,5.6,145.0,Orthodox,25,12,0,False,2.11,583.67,0.22,24.11,0.78,0.67,80.56,0.42,0.35,0.52,0.47,0.26,0.58,0.54,0.67,0.0,Bantamweight,Male,Wrestler
275cafc9de131c83,Dave Menne,The Warrior,5.1,170.0,Orthodox,45,17,2,False,2.5,657.67,0.0,23.83,0.33,2.0,181.33,0.34,0.19,0.7,0.72,0.26,0.47,0.28,2.0,0.5,Middleweight,Male,Wrestler
e82d5f54daa85a7e,Joe Merritt,No Nickname,6.0,170.0,Orthodox,7,2,0,False,3.0,900.0,0.0,23.0,0.0,0.0,151.0,0.58,0.53,0.75,0.8,0.22,1.0,0.85,0.0,3.0,Welterweight,Male,Wrestler
eff9074bc066f0f2,Bia Mesquita,No Nickname,5.4,135.0,Orthodox,6,0,0,False,2.0,434.0,0.0,36.0,2.0,1.0,293.0,0.57,0.56,0.0,1.0,0.18,0.0,0.65,1.0,0.0,Women's Bantamweight,Female,Wrestler
5823ceab56741617,Jonathan Meunier,District,6.3,170.0,Switch,8,1,0,False,3.0,777.0,0.0,17.0,1.0,0.5,86.0,0.44,0.36,0.28,0.8,0.38,0.2,0.58,0.5,0.0,Welterweight,Male,Hybrid
3623bd267a2eef2e,Yaotzin Meza,No Nickname,5.9,145.0,Orthodox,21,11,0,False,2.57,726.29,0.0,18.43,0.43,0.71,94.86,0.37,0.22,0.68,0.75,0.34,0.55,0.29,0.71,0.43,Featherweight,Male,Wrestler
946f341df6472ee0,Guy Mezger,No Nickname,6.1,200.0,Orthodox,30,14,2,False,1.2,290.2,0.2,13.6,0.2,0.8,108.876,0.49,0.43,0.6,0.78,0.27,0.7,0.42,0.8,0.0,Lightweight,Male,Wrestler
f782f953bfe7b5f2,Jonathan Micallef,The Captain,6.0,170.0,Southpaw,8,1,0,False,3.0,900.0,1.0,85.0,0.0,0.0,9.0,0.44,0.34,0.82,0.71,0.44,1.0,0.0,0.0,0.0,Welterweight,Male,Striker
79325a3c1a5c3bf4,Andreas Michailidis,The Spartan,6.0,170.0,Orthodox,13,6,0,False,2.25,604.5,0.0,29.25,0.75,0.0,101.5,0.46,0.39,0.62,0.72,0.36,0.55,0.69,0.0,0.25,Middleweight,Male,Striker
49f4b511932f71e9,David Michaud,BullDawg,5.9,155.0,Orthodox,11,3,0,False,3.0,831.67,0.0,51.67,2.0,0.0,222.0,0.42,0.38,0.71,0.41,0.36,0.59,0.61,0.0,0.0,Lightweight,Male,Striker
5b5b9c6f6f270369,Kristof Midoux,The Hurricane,6.1,220.0,Orthodox,6,10,0,False,2.0,352.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Heavyweight,Male,No Clear Style
d6285cba1d1052e0,Bojan Mihajlovic,No Nickname,5.11,205.0,Orthodox,10,6,0,False,2.0,423.67,0.33,40.33,0.67,0.33,221.67,0.51,0.29,0.96,0.52,0.41,0.4,0.39,0.33,0.0,Light Heavyweight,Male,Striker
3c48019bc387b80c,Billy Miles,The Kid,5.1,170.0,Orthodox,2,2,0,False,1.0,96.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,Male,No Clear Style
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,5.1,170.0,Orthodox,29,7,2,False,2.1,521.8,0.1,14.7,1.0,0.5,157.67,0.49,0.32,0.65,0.59,0.36,0.61,0.46,0.5,0.1,Welterweight,Male,Wrestler
f1928a52590c5532,Curtis Millender,Curtious,6.2,170.0,Orthodox,17,5,0,False,2.4,682.4,0.0,41.4,0.8,0.0,109.4,0.33,0.26,0.53,0.59,0.33,0.3,0.3,0.0,0.0,Welterweight,Male,Hybrid
18aecaf50f52e4c3,Phillip Miller,No Nickname,5.11,185.0,Orthodox,16,0,0,False,2.5,745.0,0.0,20.0,3.0,0.5,486.0,0.52,0.44,0.84,0.5,0.28,0.32,0.51,0.5,0.5,Middleweight,Male,Wrestler
b2f88c04c4dd43ce,Jason Miller,Mayhem,6.1,185.0,Orthodox,23,10,0,False,3.0,871.33,0.0,24.0,2.0,0.33,330.33,0.38,0.3,0.83,0.78,0.3,0.79,0.77,0.33,0.33,Middleweight,Male,Wrestler
d0c29452d3272603,Dan Miller,No Nickname,6.1,185.0,Orthodox,14,8,0,False,2.46,679.77,0.23,28.69,0.85,1.0,164.85,0.41,0.37,0.66,0.7,0.34,0.52,0.38,1.0,0.23,Welterweight,Male,Wrestler
d1941565abf50b16,Jim Miller,A-10,5.8,155.0,Southpaw,38,19,0,False,2.24,586.26,0.15,32.59,1.48,0.91,189.2,0.43,0.33,0.65,0.74,0.37,0.51,0.56,0.91,0.09,Lightweight,Male,Wrestler
282fa667ff9c51ed,Cole Miller,Magrinho,6.1,145.0,Orthodox,21,11,0,False,2.25,604.95,0.25,38.0,0.95,1.2,157.95,0.35,0.29,0.6,0.68,0.29,0.39,0.44,1.2,0.35,Featherweight,Male,Wrestler
aa0c573da7119292,Juliana Miller,Killer,5.7,125.0,Orthodox,5,3,0,False,2.5,714.5,0.0,44.25,1.75,0.0,262.0,0.6,0.51,0.85,0.98,0.58,0.56,0.68,0.0,0.25,Women's Flyweight,Female,Striker
6cadfd8f1d9e7685,Che Mills,Beautiful,6.1,170.0,Orthodox,16,10,0,False,1.75,382.0,0.0,10.75,0.5,0.0,43.0,0.38,0.26,0.39,0.53,0.3,0.51,0.35,0.0,0.25,Welterweight,Male,Hybrid
72ffecf712673af1,Adam Milstead,The Prototype,6.3,205.0,Orthodox,8,4,0,False,2.0,494.75,0.5,33.25,0.0,0.0,72.25,0.66,0.63,0.62,0.75,0.61,0.64,0.5,0.0,0.0,Heavyweight,Male,Striker
4b1d46a1b5c0fd11,Alberto Mina,Soldier of God,6.0,170.0,Orthodox,13,1,0,False,2.25,608.5,0.25,38.25,0.75,0.25,106.5,0.44,0.37,0.51,0.62,0.41,0.51,0.63,0.25,0.25,Welterweight,Male,Striker
34e516ab361afb1c,Darrick Minner,No Nickname,5.7,145.0,Orthodox,26,14,0,False,2.0,474.17,0.17,16.33,0.67,1.33,107.33,0.61,0.45,0.78,0.55,0.45,0.6,0.61,1.33,0.67,Featherweight,Male,Wrestler
ce6065baef021cf3,Ikuhisa Minowa,Minowaman,5.9,181.0,Orthodox,60,42,8,False,3.0,714.0,0.0,3.0,3.0,0.0,447.0,0.15,0.16,0.0,0.0,0.12,0.0,1.0,0.0,0.0,Middleweight,Male,Wrestler
40d8b74488743800,Carlton Minus,Clutch,5.1,170.0,Orthodox,10,3,0,False,3.0,900.0,0.5,73.0,1.0,0.5,83.0,0.42,0.35,0.57,0.91,0.42,0.44,0.28,0.5,0.0,Catch Weight,Male,Striker
d28dee5c705991df,Stipe Miocic,No Nickname,6.4,240.0,Orthodox,20,5,0,False,2.58,681.16,0.42,51.89,1.11,0.0,160.63,0.52,0.47,0.64,0.74,0.46,0.53,0.68,0.0,0.0,Heavyweight,Male,Striker
1ff9589f9065a9ed,Frank Mir,No Nickname,6.3,264.0,Southpaw,18,11,0,False,1.59,345.93,0.37,18.04,0.74,0.74,129.22,0.53,0.33,0.56,0.64,0.37,0.47,0.31,0.74,0.04,Heavyweight,Male,Hybrid
df2bf09c99594848,Mario Miranda,No Nickname,6.3,185.0,Orthodox,14,7,0,False,2.25,659.0,0.25,22.75,2.5,0.0,230.0,0.43,0.26,0.68,0.64,0.27,0.5,0.52,0.0,0.5,Middleweight,Male,Striker
4bcb6eb12b4ad4aa,Vitor Miranda,Lex Luthor,6.1,185.0,Orthodox,12,5,0,False,2.43,675.14,0.0,40.0,1.57,0.14,164.43,0.49,0.42,0.57,0.85,0.39,0.83,0.5,0.14,0.14,Middleweight,Male,Striker
b909a9a9688b5284,Gabriel Miranda,Fly,5.11,145.0,Orthodox,17,8,0,False,1.5,237.0,0.0,12.5,1.0,0.25,43.0,0.4,0.29,0.62,0.25,0.38,0.54,0.0,0.25,0.0,Featherweight,Male,Hybrid
b14a68c533f4a4aa,Dokonjonosuke Mishima,No Nickname,5.7,155.0,Southpaw,21,7,2,False,2.0,482.0,0.0,3.5,1.0,1.0,100.0,0.18,0.06,0.62,0.25,0.06,0.2,0.26,1.0,0.0,Lightweight,Male,No Clear Style
8f3df4c579cfbb69,David Mitchell,Daudi,6.0,170.0,Orthodox,22,7,0,False,2.8,815.0,0.0,21.4,0.6,1.4,87.2,0.39,0.31,0.68,0.4,0.27,0.46,0.57,1.4,0.0,Welterweight,Male,Wrestler
c06d554ce1713fd3,Danny Mitchell,The Cheesecake Assassin,6.2,170.0,Orthodox,19,9,1,False,3.0,900.0,0.0,38.0,0.0,3.0,199.0,0.5,0.36,0.84,0.76,0.42,0.92,0.25,3.0,0.0,Welterweight,Male,Wrestler
d9c6f19f958643e9,Bryce Mitchell,Thug Nasty,5.1,135.0,Southpaw,18,4,0,False,2.5,694.83,0.17,25.42,2.0,1.17,331.33,0.54,0.45,0.68,0.66,0.45,0.34,0.57,1.17,0.33,Bantamweight,Male,Wrestler
f3ca6908f78efebe,Terrence Mitchell,No Nickname,5.1,135.0,Orthodox,14,4,0,False,1.0,122.0,0.0,4.5,0.5,0.0,33.0,0.36,0.36,0.5,0.0,0.16,0.34,0.5,0.0,0.0,Bantamweight,Male,No Clear Style
2961be02cfb0d2c1,Roman Mitichyan,No Nickname,5.1,170.0,Orthodox,8,3,0,False,1.5,233.5,0.0,1.0,0.5,0.5,24.0,0.16,0.0,0.0,0.34,0.1,0.0,0.0,0.5,0.5,Welterweight,Male,No Clear Style
ba280572acfba13f,Matt Mitrione,No Nickname,6.3,265.0,Switch,12,5,0,False,1.64,377.57,0.36,17.71,0.29,0.0,32.14,0.46,0.41,0.5,0.67,0.41,0.42,0.3,0.0,0.07,Heavyweight,Male,Hybrid
2b4faacc16d66898,Eiji Mitsuoka,No Nickname,5.7,145.0,Southpaw,18,9,2,False,1.5,333.0,0.5,18.5,0.5,0.5,47.0,0.49,0.46,0.5,0.5,0.5,0.0,0.5,0.5,0.0,Featherweight,Male,Hybrid
2cfba6c837c03ed0,Patchy Mix,No Love,5.11,135.0,Southpaw,20,3,0,False,3.0,900.0,0.0,84.0,0.0,1.5,62.0,0.48,0.42,0.64,0.77,0.45,0.9,0.4,1.5,0.5,Bantamweight,Male,Wrestler
48e093ea1f43a053,Takeya Mizugaki,No Nickname,5.7,135.0,Orthodox,21,11,2,False,2.5,692.43,0.21,45.79,1.21,0.14,185.71,0.41,0.34,0.62,0.69,0.36,0.44,0.25,0.14,0.07,Bantamweight,Male,Striker
43a59ce3bb40449e, Mizuki,No Nickname,5.3,115.0,Orthodox,15,6,0,False,3.0,900.0,0.0,65.25,0.75,0.25,189.0,0.5,0.42,0.62,0.9,0.42,0.84,0.38,0.25,0.25,Women's Strawweight,Female,Striker
4498b382c65a7faa,Roxanne Modafferi,The Happy Warrior,5.7,125.0,Orthodox,25,21,0,False,3.08,917.67,0.17,77.33,2.17,0.25,277.42,0.44,0.41,0.66,0.78,0.4,0.6,0.53,0.25,0.25,Women's Flyweight,Female,Striker
d76ad9a08c4408ff,Bobby Moffett,The Wolfman,5.1,145.0,Orthodox,13,5,0,False,2.67,754.33,0.0,39.67,2.0,1.0,153.33,0.31,0.24,0.55,0.89,0.31,0.55,0.33,1.0,0.33,Featherweight,Male,Wrestler
04c15b52c3cc1cab,Nate Mohr,No Nickname,5.9,155.0,Orthodox,9,7,0,False,2.0,498.5,0.0,31.5,0.25,0.0,30.25,0.51,0.45,0.57,0.45,0.42,0.67,0.48,0.0,0.0,Lightweight,Male,Hybrid
b6452706b373eea1,Renato Moicano,No Nickname,5.11,155.0,Orthodox,20,7,1,False,2.16,567.79,0.21,38.63,0.63,0.11,83.79,0.5,0.4,0.57,0.85,0.45,0.3,0.38,0.11,0.05,Lightweight,Male,Hybrid
d945aae53e3e54e6,Thiago Moises,No Nickname,5.9,155.0,Orthodox,19,9,0,False,2.47,667.33,0.2,34.6,1.07,0.67,155.13,0.51,0.4,0.58,0.83,0.47,0.54,0.42,0.67,0.13,Lightweight,Male,Striker
75353550928a7921,Muhammad Mokaev,The Punisher,5.7,125.0,Orthodox,13,0,0,False,2.71,754.14,0.14,20.14,3.71,0.86,332.29,0.49,0.38,0.68,0.49,0.43,0.45,0.74,0.86,0.0,Flyweight,Male,Wrestler
e9bc5748e6a76bb6,Ashkan Mokhtarian,The Assassin,5.6,125.0,Southpaw,13,3,0,False,3.0,829.0,0.0,27.0,0.5,0.0,75.0,0.46,0.23,0.8,0.86,0.44,0.5,0.5,0.0,0.0,Flyweight,Male,Striker
192520689012c7e4,Suman Mokhtarian,No Nickname,5.8,145.0,Orthodox,8,5,0,False,2.0,517.0,0.0,28.0,0.0,0.0,43.0,0.47,0.38,0.71,0.92,0.46,0.62,0.5,0.0,0.0,Featherweight,Male,Hybrid
008ea710276c9606,Jeff Molina,El Jefe,5.6,125.0,Orthodox,11,2,0,False,2.67,715.33,0.33,73.0,1.0,0.0,113.33,0.52,0.47,0.91,0.96,0.5,0.4,0.59,0.0,0.0,Flyweight,Male,Striker
02d276b7d62b3472,Rudyard Moncayo,No Nickname,5.1,195.0,Orthodox,0,3,0,False,1.0,68.0,0.0,0.0,0.0,0.0,125.64192771084338,0.44505617977528095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open Weight,Male,No Clear Style
cbfd1d34356a004c,Jeff Monson,The Snowman,5.9,247.0,Orthodox,60,26,1,False,2.57,731.0,0.14,16.57,1.14,0.43,234.57,0.47,0.37,0.87,0.68,0.15,0.56,0.49,0.43,0.43,Heavyweight,Male,Wrestler
bffeb123b21c9aad,Darrell Montague,Mongoose,5.6,125.0,Southpaw,13,5,0,False,1.67,416.33,0.33,18.33,0.33,0.67,23.33,0.36,0.32,0.34,0.77,0.31,0.11,0.3,0.67,0.0,Flyweight,Male,Hybrid
ca80d72da81d7224,Michelle Montague,The Wild One,5.9,135.0,Southpaw,7,0,0,False,3.0,900.0,0.0,41.0,5.0,0.0,643.0,0.46,0.44,0.67,0.5,0.33,1.0,0.55,0.0,0.0,Women's Bantamweight,Female,Striker
94508d80e1f885fc,Augusto Montano,Dodger,6.1,170.0,Orthodox,15,3,0,False,2.33,683.0,0.0,37.67,2.33,0.0,225.33,0.47,0.33,0.5,0.69,0.36,0.37,0.5,0.0,0.0,Welterweight,Male,Striker
8163cd7de0342652,Erick Montano,Perry,6.0,170.0,Orthodox,7,5,0,False,2.33,524.0,0.0,25.33,1.0,0.33,105.0,0.44,0.4,0.7,0.48,0.43,0.36,0.83,0.33,0.33,Welterweight,Male,Striker
1de9ad94de18eeaf,Nicco Montano,No Nickname,5.5,135.0,Southpaw,5,3,0,False,4.0,1200.0,0.0,112.0,3.0,0.5,371.0,0.44,0.3,0.78,0.88,0.42,0.56,0.74,0.5,0.5,Women's Flyweight,Female,Striker
6e92eb1242b46636,Steve Montgomery,The Creepy Weasel,6.4,185.0,Southpaw,9,5,0,False,2.0,531.5,0.5,43.5,0.0,0.0,17.5,0.46,0.39,0.93,0.38,0.38,0.61,0.84,0.0,0.0,Middleweight,Male,Hybrid
c06a9b48d4132c8e,James Moontasri,Moon Walker,5.1,170.0,Switch,9,5,0,False,2.17,593.5,0.33,34.5,0.0,0.17,99.0,0.49,0.38,0.66,0.78,0.45,0.51,0.22,0.17,0.0,Welterweight,Male,Hybrid
e56df3c1d8b4b1cc,Homer Moore,The Rock,5.1,205.0,Orthodox,26,9,2,False,2.0,355.0,0.0,4.0,2.0,0.0,273.0,0.5,0.5,0.0,0.0,0.67,0.0,0.4,0.0,0.0,Light Heavyweight,Male,Hybrid
1bcaac2d99b90fce,Sergio Moraes,The Panther,6.0,170.0,Orthodox,14,6,1,False,2.64,748.79,0.29,35.57,1.0,0.36,131.21,0.46,0.42,0.61,0.72,0.39,0.18,0.43,0.36,0.07,Welterweight,Male,Striker
fea79f9bc8c68769,Marlon Moraes,Magic,5.6,135.0,Orthodox,23,10,1,False,1.91,469.91,0.55,33.0,0.64,0.0,42.18,0.41,0.34,0.69,0.54,0.37,0.33,0.47,0.0,0.09,Bantamweight,Male,Hybrid
0d62719b1dcf7c40,Sheymon Moraes,No Nickname,5.8,145.0,Orthodox,11,4,0,False,2.6,751.4,0.0,37.0,0.2,0.4,81.2,0.41,0.25,0.65,0.69,0.4,0.36,0.2,0.4,0.0,Featherweight,Male,Hybrid
92437c6775b3f7d1,John Moraga,No Nickname,5.6,125.0,Orthodox,19,7,0,False,2.64,721.36,0.29,32.29,1.21,0.71,149.57,0.45,0.34,0.55,0.78,0.36,0.44,0.5,0.71,0.07,Flyweight,Male,Wrestler
45230be0641f3f53,Leonardo Morales,Chimy,5.8,135.0,Southpaw,6,2,0,False,2.0,527.0,0.0,18.0,0.0,0.0,68.5,0.6,0.15,0.86,0.84,0.58,0.4,0.34,0.0,0.0,Bantamweight,Male,Hybrid
544d7460b3e44393,Albert Morales,The Warrior,5.9,135.0,Orthodox,7,4,1,False,2.67,741.67,0.17,45.17,0.5,0.67,83.33,0.34,0.29,0.67,0.59,0.32,0.26,0.47,0.67,0.33,Bantamweight,Male,Hybrid
2fe9032955c2e013,Joseph Morales,Bopo,5.6,125.0,Switch,14,2,0,False,1.8,473.6,0.2,13.8,1.6,0.2,109.0,0.39,0.26,0.64,0.67,0.33,0.35,0.36,0.2,0.6,Flyweight,Male,Hybrid
37098a6e6c27fb66,Vince Morales,Vandetta,5.7,135.0,Orthodox,16,10,0,False,2.73,799.0,0.09,41.64,0.82,0.27,67.55,0.4,0.31,0.69,0.64,0.39,0.52,0.28,0.27,0.27,Bantamweight,Male,Striker
a0e6753c42698f13,Omar Morales,Venezuelan Fighter,5.11,155.0,Orthodox,11,4,0,False,2.71,785.14,0.29,35.86,0.14,0.0,41.86,0.4,0.29,0.59,0.85,0.39,0.44,0.14,0.0,0.43,Featherweight,Male,Hybrid
c32aeb1a59e6272d,Michael Morales,No Nickname,6.0,170.0,Orthodox,18,0,0,False,1.86,488.57,0.43,35.29,0.14,0.0,52.71,0.43,0.36,0.5,0.79,0.4,0.27,0.4,0.0,0.14,Welterweight,Male,Hybrid
539ed332b3078821,Sarah Moras,Cheesecake,5.7,135.0,Orthodox,6,8,0,False,2.67,751.0,0.22,33.22,0.67,0.44,143.11,0.47,0.42,0.5,0.8,0.42,0.49,0.48,0.44,0.33,Women's Bantamweight,Female,Striker
80779d7441af1b52,Christian Morecraft,No Nickname,6.6,260.0,Orthodox,8,3,0,False,1.75,414.5,0.75,21.0,1.0,0.5,124.0,0.42,0.38,0.62,0.2,0.33,0.29,0.68,0.5,0.0,Heavyweight,Male,Hybrid
df85d6ec3493d120,Joe Moreira,No Nickname,5.11,195.0,Southpaw,2,2,0,False,1.5,540.0,0.0,9.5,1.5,0.0,171.72,0.6,0.62,0.5,0.21,0.26,0.14,0.44,0.0,0.0,Lightweight,Male,Hybrid
9147679e1a4ad4a3,Richardson Moreira,Rick Monstro,6.2,185.0,Orthodox,7,4,0,False,2.0,460.0,0.0,12.0,0.0,0.0,30.5,0.52,0.35,0.75,0.5,0.14,0.62,0.0,0.0,0.0,Middleweight,Male,Hybrid
acb36c908d415c4a,Vinicius Moreira,Mamute,6.4,205.0,Orthodox,9,5,0,False,1.25,213.0,0.25,13.75,0.25,0.25,62.25,0.6,0.26,0.68,0.64,0.52,0.65,0.15,0.25,0.0,Light Heavyweight,Male,Hybrid
792be9a24df82ed6,Brandon Moreno,The Assassin Baby,5.7,125.0,Orthodox,23,8,2,False,3.42,997.47,0.32,63.11,1.84,0.26,176.58,0.44,0.36,0.73,0.72,0.39,0.41,0.6,0.26,0.21,Flyweight,Male,Striker
66e98b3bb5fc5250,Dan Moret,The Hitman,6.0,155.0,Southpaw,13,6,0,False,2.67,719.67,0.0,32.0,1.0,0.33,195.0,0.42,0.29,0.64,0.9,0.36,0.74,0.45,0.33,0.0,Lightweight,Male,Striker
2067a177a2842fbf,Sammy Morgan,The Squeeze,5.1,170.0,Orthodox,18,12,0,False,2.0,460.5,0.0,4.5,0.0,0.5,0.0,0.34,0.04,0.9,0.5,0.11,0.54,0.0,0.5,0.0,Welterweight,Male,No Clear Style
92b36014314b028b,Peggy Morgan,The Daywalker,6.1,135.0,Orthodox,4,4,0,False,3.0,900.0,0.0,34.0,0.0,0.0,353.0,0.23,0.24,0.0,0.0,0.23,0.0,0.75,0.0,0.0,Women's Bantamweight,Female,Hybrid
